,index,Provider Id,Provider name,Hospital Ownership,Hospital overall rating,BEDS
2202,8481696,170074,GEARY COMMUNITY HOSPITAL,Government,3,92.0
2203,8481777,170094,COFFEY COUNTY HOSPITAL,Government,5,78.0
2204,8481877,170110,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,Government,3,26.0
2205,8481881,170200,VIA CHRISTI HOSPITAL WICHITA ST TERESA INC,Voluntary(non-profit),4,68.0
2206,8482242,190184,CITIZENS MEDICAL CENTER,Government,4,88.0
2207,8482243,190184,CITIZENS MEDICAL CENTER,Government,4,344.0
2208,8482244,190184,CITIZENS MEDICAL CENTER,Government,4,40.0
2209,8482317,190218,SABINE MEDICAL CENTER,Individual Business,2,44.0
2210,8482438,230078,COMMUNITY HOSPITAL,Voluntary(non-profit),4,49.0
2211,8482439,230078,COMMUNITY HOSPITAL,Voluntary(non-profit),4,254.0
2212,8482440,230078,COMMUNITY HOSPITAL,Voluntary(non-profit),4,-999.0
2213,8482441,230078,COMMUNITY HOSPITAL,Voluntary(non-profit),4,447.0
2214,8482442,230078,COMMUNITY HOSPITAL,Voluntary(non-profit),4,25.0
2215,8482443,230078,COMMUNITY HOSPITAL,Voluntary(non-profit),4,69.0
2216,8482690,250124,MAGEE GENERAL HOSPITAL,Government,3,64.0
2217,8482946,260004,COOPER COUNTY MEMORIAL HOSPITAL,Voluntary(non-profit),3,70.0
2218,8482971,320061,GALLUP INDIAN MEDICAL CENTER,Government,2,99.0
2219,8483167,320084,ROOSEVELT GENERAL HOSPITAL,Government,3,30.0
2220,8483288,360189,MADISON COUNTY HOSPITAL INC,Voluntary(non-profit),4,94.0
2221,8483337,370041,BRISTOW MEDICAL CENTER,Government,4,55.0
2222,8483353,390008,ELLWOOD CITY HOSPITAL,Voluntary(non-profit),4,62.0
2223,8483549,390117,UPMC BEDFORD,Voluntary(non-profit),4,49.0
2224,8483630,390184,HIGHLANDS HOSPITAL,Voluntary(non-profit),3,71.0
2225,8483711,420011,CANNON MEMORIAL HOSPITAL,Voluntary(non-profit),4,55.0
2226,8483792,450078,ANSON GENERAL HOSPITAL,Government,3,45.0
2227,8483817,450155,HEREFORD REGIONAL MEDICAL CENTER,Government,4,40.0
2228,8483818,450155,HEREFORD REGIONAL MEDICAL CENTER,Government,4,42.0
2229,8483849,450694,EL CAMPO MEMORIAL HOSPITAL,Voluntary(non-profit),3,49.0
2230,8483930,460011,CASTLEVIEW HOSPITAL,Individual Business,4,49.0
2231,8484074,530025,IVINSON MEMORIAL HOSPITAL,Government,4,99.0
2232,8484155,60103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,Voluntary(non-profit),4,114.0
2233,8484236,380033,SACRED HEART UNIVERSITY DISTRICT,Voluntary(non-profit),2,-999.0
2234,8484285,390112,WINDBER HOSPITAL,Voluntary(non-profit),4,54.0
2235,8484385,100314,WEST KENDALL BAPTIST HOSPITAL,Voluntary(non-profit),4,133.0
2236,8484421,450658,EAST TEXAS MEDICAL CENTER - FAIRFIELD,Voluntary(non-profit),3,37.0
2237,8484502,460013,MOUNTAIN VIEW HOSPITAL,Individual Business,4,43.0
2238,8484503,460013,MOUNTAIN VIEW HOSPITAL,Individual Business,4,114.0
2239,8484504,460013,MOUNTAIN VIEW HOSPITAL,Individual Business,4,68.0
2240,8484934,460015,LOGAN REGIONAL HOSPITAL,Voluntary(non-profit),3,135.0
2241,8485258,520206,AURORA MEDICAL CENTER,Voluntary(non-profit),5,127.0
2242,8485259,520206,AURORA MEDICAL CENTER,Voluntary(non-profit),5,117.0
2243,8485458,670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,Individual Business,4,103.0
2244,8485782,30022,MARICOPA MEDICAL CENTER,Government,2,500.0
2245,8485818,30071,FORT DEFIANCE INDIAN HOSPITAL,Government,1,-999.0
2246,8485867,50167,SAN JOAQUIN GENERAL HOSPITAL,Government,1,196.0
2247,8486036,50189,GEORGE L MEE MEMORIAL HOSPITAL,Voluntary(non-profit),3,94.0
2248,8486052,50192,ADVENTIST MEDICAL CENTER - REEDLEY,Voluntary(non-profit),3,44.0
2249,8486077,50352,BARTON MEMORIAL HOSPITAL,Voluntary(non-profit),3,111.0
2250,8486102,50357,GOLETA VALLEY COTTAGE HOSPITAL,Voluntary(non-profit),5,52.0
2251,8486151,50745,CHAPMAN MEDICAL CENTER,Individual Business,2,114.0
2252,8486160,60075,VALLEY VIEW HOSPITAL ASSOCIATION,Voluntary(non-profit),4,49.0
2253,8486260,120019,KONA COMMUNITY HOSPITAL,Government,3,94.0
2254,8486309,160040,SARTORI MEMORIAL HOSPITAL,Voluntary(non-profit),4,101.0
2255,8486373,160124,LAKES REGIONAL HEALTHCARE,Voluntary(non-profit),4,49.0
2256,8486473,170027,PRATT REGIONAL MEDICAL CENTER,Voluntary(non-profit),4,85.0
2257,8486573,170039,SUMNER REGIONAL MEDICAL CENTER,Government,3,145.0
2258,8486574,170039,SUMNER REGIONAL MEDICAL CENTER,Government,3,61.0
2259,8486591,170150,SOUTH CENTRAL KS  MED CENTER,Government,3,37.0
2260,8486655,210045,EDWARD MCCREADY MEMORIAL HOSPITAL,Voluntary(non-profit),3,89.0
2261,8486671,230297,KARMANOS CANCER CENTER,Individual Business,3,123.0
2262,8486771,240006,OLMSTED MEDICAL CENTER,Voluntary(non-profit),4,61.0
2263,8486787,240019,ESSENTIA HEALTH DULUTH,Voluntary(non-profit),4,165.0
2264,8486887,320033,LOS ALAMOS MEDICAL CENTER,Individual Business,3,47.0
2265,8486936,320059,NORTHERN NAVAJO MEDICAL CENTER,Government,2,55.0
2266,8487017,330268,COBLESKILL REGIONAL HOSPITAL,Voluntary(non-profit),3,40.0
2267,8487053,370080,SHARE MEMORIAL HOSPITAL,Government,3,25.0
2268,8487069,370139,PERRY MEMORIAL HOSPITAL,Government,3,26.0
2269,8487070,370139,PERRY MEMORIAL HOSPITAL,Government,3,25.0
2270,8487167,380029,SILVERTON HOSPITAL,Voluntary(non-profit),4,48.0
2271,8487192,380037,PROVIDENCE NEWBERG MEDICAL CENTER,Voluntary(non-profit),4,40.0
2272,8487292,390062,NASON HOSPITAL,Voluntary(non-profit),4,45.0
2273,8487356,430048,SPEARFISH REGIONAL HOSPITAL,Voluntary(non-profit),4,44.0
2274,8487437,440181,BOLIVAR GENERAL HOSPITAL,Government,3,51.0
2275,8487486,450162,GRACE MEDICAL CENTER,Individual Business,4,123.0
2276,8487550,450348,FALLS COMMUNITY HOSPITAL AND CLINIC,Voluntary(non-profit),4,36.0
2277,8487650,450584,WILBARGER GENERAL HOSPITAL,Government,3,47.0
2278,8487659,450827,KELL WEST REGIONAL HOSPITAL,Individual Business,4,41.0
2279,8487803,460003,SALT LAKE REGIONAL MEDICAL CENTER,Individual Business,3,132.0
2280,8487884,460026,SEVIER VALLEY MEDICAL CENTER,Voluntary(non-profit),4,27.0
2281,8487893,460052,TIMPANOGOS REGIONAL HOSPITAL,Individual Business,4,117.0
2282,8487942,460058,RIVERTON HOSPITAL,Voluntary(non-profit),4,92.0
2283,8487967,500037,TOPPENISH COMMUNITY HOSPITAL,Individual Business,4,63.0
2284,8488031,500060,CASCADE VALLEY HOSPITAL,Government,3,48.0
2285,8488067,500148,WENATCHEE VALLEY HOSPITAL,Voluntary(non-profit),3,40.0
2286,8488103,530032,EVANSTON REGIONAL HOSPITAL,Individual Business,3,42.0
2287,8488119,670006,THE HOSPITAL AT WESTLAKE MEDICAL CENTER,Individual Business,3,23.0
2288,8488144,10058,BIBB MEDICAL CENTER,Government,3,28.0
2289,8488148,60049,YAMPA VALLEY MEDICAL CENTER,Voluntary(non-profit),4,98.0
2290,8488164,460019,UINTAH BASIN MEDICAL CENTER,Voluntary(non-profit),4,124.0
2291,8488200,50770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,Voluntary(non-profit),2,106.0
2292,8488321,440152,REGIONAL MEDICAL CENTER AT MEMPHIS,Government,2,631.0
2293,8488421,170075,MERCY HOSPITAL,Voluntary(non-profit),4,473.0
2294,8488422,170075,MERCY HOSPITAL,Voluntary(non-profit),4,230.0
2295,8488423,170075,MERCY HOSPITAL,Voluntary(non-profit),4,21.0
2296,8488424,170075,MERCY HOSPITAL,Voluntary(non-profit),4,25.0
2297,8488425,170075,MERCY HOSPITAL,Voluntary(non-profit),4,271.0
2298,8488426,170075,MERCY HOSPITAL,Voluntary(non-profit),4,438.0
2299,8488427,170075,MERCY HOSPITAL,Voluntary(non-profit),4,234.0
2300,8488449,190006,UNIVERSITY MEDICAL CENTER,Voluntary(non-profit),3,412.0
2301,8488450,190006,UNIVERSITY MEDICAL CENTER,Voluntary(non-profit),3,190.0
2302,8488521,100315,VIERA HOSPITAL,Voluntary(non-profit),4,84.0
2303,8488557,420104,MOUNT PLEASANT HOSPITAL,Voluntary(non-profit),5,85.0
2304,8488566,370210,"OKLAHOMA SURGICAL HOSPITAL, LLC",Individual Business,5,76.0
2305,8488582,410010,WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND,Voluntary(non-profit),4,247.0
2306,8488591,670061,SOUTH TEXAS SURGICAL HOSPITAL,Individual Business,5,33.0
2307,8488595,220088,NEW ENGLAND BAPTIST HOSPITAL,Voluntary(non-profit),5,118.0
2308,8488676,380056,SANTIAM MEMORIAL HOSPITAL,Voluntary(non-profit),3,40.0
2309,8488692,40147,ARKANSAS SURGICAL HOSPITAL,Individual Business,5,16.0
2310,8488708,60096,VAIL VALLEY MEDICAL CENTER,Voluntary(non-profit),4,58.0
2311,8488712,60118,ST ANTHONY SUMMIT MEDICAL CENTER,Voluntary(non-profit),4,34.0
2312,8488721,130065,MOUNTAIN VIEW HOSPITAL,Individual Business,5,43.0
2313,8488722,130065,MOUNTAIN VIEW HOSPITAL,Individual Business,5,114.0
2314,8488723,130065,MOUNTAIN VIEW HOSPITAL,Individual Business,5,68.0
2315,8488733,130066,NORTHWEST SPECIALTY HOSPITAL,Individual Business,5,34.0
2316,8488742,190298,CENTRAL LOUISIANA SURGICAL HOSPITAL,Individual Business,5,-999.0
2317,8488758,330270,HOSPITAL FOR SPECIAL SURGERY,Voluntary(non-profit),5,215.0
2318,8488822,360266,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,Individual Business,5,60.0
2319,8488838,370203,COMMUNITY HOSPITAL,Individual Business,5,49.0
2320,8488839,370203,COMMUNITY HOSPITAL,Individual Business,5,254.0
2321,8488840,370203,COMMUNITY HOSPITAL,Individual Business,5,-999.0
2322,8488841,370203,COMMUNITY HOSPITAL,Individual Business,5,447.0
2323,8488842,370203,COMMUNITY HOSPITAL,Individual Business,5,25.0
2324,8488843,370203,COMMUNITY HOSPITAL,Individual Business,5,69.0
2325,8488950,390316,SURGICAL INSTITUTE OF READING,Individual Business,5,15.0
2326,8488954,450774,TOPS SURGICAL SPECIALTY HOSPITAL,Individual Business,5,16.0
2327,8488963,450804,TEXAS ORTHOPEDIC HOSPITAL,Voluntary(non-profit),5,49.0
2328,8488979,450808,NORTHWEST HILLS SURGICAL HOSPITAL,Individual Business,5,8.0
2329,8488988,450825,CORNERSTONE REGIONAL HOSPITAL,Individual Business,3,14.0
2330,8488997,450864,TEXAS SPINE AND JOINT HOSPITAL,Individual Business,5,20.0
2331,8489013,670073,METHODIST HOSPITAL FOR SURGERY,Individual Business,5,32.0
2332,8489029,50726,STANISLAUS SURGICAL HOSPITAL,Individual Business,5,23.0
2333,8489033,150172,PHYSICIANS' MEDICAL CENTER LLC,Individual Business,4,12.0
2334,8489034,170109,MIAMI COUNTY MEDICAL CENTER,Government,4,18.0
2335,8489043,170187,SALINA SURGICAL HOSPITAL,Individual Business,5,16.0
2336,8489044,170190,MANHATTAN SURGICAL HOSPITAL LLC,Individual Business,5,13.0
2337,8489045,270086,GREAT FALLS CLINIC MEDICAL CENTER,Individual Business,3,20.0
2338,8489046,270087,HEALTH CENTER NORTHWEST,Individual Business,4,30.0
2339,8489047,360352,SURGICAL HOSPITAL AT SOUTHWOODS,Individual Business,5,36.0
2340,8489048,460017,BRIGHAM CITY COMMUNITY HOSPITAL,Individual Business,4,39.0
2341,8489049,460057,PARK CITY MEDICAL CENTER,Individual Business,4,26.0
2342,8489050,670069,METHODIST MCKINNEY HOSPITAL,Individual Business,4,23.0
2343,8489051,10095,HALE COUNTY HOSPITAL,Government,3,39.0
2344,8489060,140100,MIDWESTERN REGION MED CENTER,Individual Business,5,73.0
2345,8489064,220177,NANTUCKET COTTAGE HOSPITAL,Voluntary(non-profit),4,19.0
2346,8489065,390090,WESTERN PENNSYLVANIA HOSPITAL,Voluntary(non-profit),3,251.0
2347,8489066,440060,MILAN GENERAL HOSPITAL,Government,4,70.0
2348,8489067,50315,KERN MEDICAL CENTER,Voluntary(non-profit),2,222.0
