,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Hospital Referral Region Description,Provider Zip Code, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments,Latitude,Longitude
2367,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,RI - Providence,2902.0,142.8,22552.232,8078.611999999999,7101.746000000001,41.8113917,-71.41112420000002
2368,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,RI,RI - Providence,2879.0,44.2,15102.405999999999,4860.016,4035.6299999999997,41.4312286,-71.4966309
2369,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,RI,RI - Providence,2886.0,112.8,23545.896,6058.6720000000005,4809.128,41.705185,-71.4780784
2370,410011,"LANDMARK MEDICAL CENTER,  INC",115 CASS AVE,WOONSOCKET,RI,RI - Providence,2895.0,50.0,19141.482,5815.3820000000005,4518.206,42.0048858,-71.49542269999999
2371,410012,MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,RI,RI - Providence,2906.0,115.8,20241.595999999998,5988.76,5051.42,41.851722,-71.398257
2372,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,RI,RI - Providence,2891.0,49.6,12587.494000000002,5136.486,4228.1939999999995,41.361942,-71.8247264
2373,420002,PIEDMONT MEDICAL CENTER,222 S HERLONG AVE,ROCK HILL,SC,NC - Charlotte,29730.0,91.8,17530.046,5246.55,4337.87,34.9566231,-81.0518456
2374,420004,MUSC MEDICAL CENTER,169 ASHLEY AVE,CHARLESTON,SC,SC - Charleston,29425.0,83.4,15208.694,8293.736,7309.064000000001,32.784352,-79.946823
2375,420005,MCLEOD MEDICAL CENTER - DILLON,301 E JACKSON ST,DILLON,SC,SC - Florence,29536.0,27.0,18645.545,5827.5875,4472.055,34.4215928,-79.3647716
2376,420007,SPARTANBURG REGIONAL MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,SC - Spartanburg,29303.0,130.8,19087.902000000002,5614.798,4512.937999999999,34.9667602,-81.939538
2377,420009,OCONEE MEDICAL CENTER,298 MEMORIAL DRIVE,SENECA,SC,SC - Greenville,29672.0,75.2,17071.802,4953.086,4047.31,34.6946964,-82.98524809999999
2378,420010,CAROLINA PINES REGIONAL MEDICAL CENTER,1304 W BOBO NEWSOM HWY,HARTSVILLE,SC,SC - Columbia,29550.0,58.0,18893.274,5285.46,4317.444,34.350195,-80.104716
2379,420011,CANNON MEMORIAL HOSPITAL,123 MEDICAL PARK DRIVE PO BOX 188,PICKENS,SC,SC - Greenville,29671.0,23.5,13624.6975,4815.755,3980.5249999999996,34.8741802,-82.7071459
2380,420015,BAPTIST EASLEY HOSPITAL,200 FLEETWOOD DRIVE,EASLEY,SC,SC - Greenville,29640.0,26.2,22484.523999999998,5344.86,3957.8360000000002,34.841105,-82.6067875
2381,420016,BARNWELL COUNTY HOSPITAL,PO BOX 588  811  REYNOLDS ROAD,BARNWELL,SC,SC - Columbia,29812.0,24.0,9924.927500000002,7520.585,6750.7675,33.2564388,-81.3626049
2382,420018,PALMETTO HEALTH RICHLAND,5 RICHLAND MEDICAL PARK,COLUMBIA,SC,SC - Columbia,29203.0,104.8,31791.644,6992.156,5974.9839999999995,34.027893,-81.031944
2383,420020,GEORGETOWN MEMORIAL HOSPITAL,606 BLACK RIVER RD DRAWER 1718,GEORGETOWN,SC,SC - Charleston,29440.0,53.2,15746.151999999998,5380.949999999999,4501.9839999999995,33.3798134,-79.28475329999999
2384,420023,ST FRANCIS-DOWNTOWN,ONE ST FRANCIS DR,GREENVILLE,SC,SC - Greenville,29601.0,102.4,25061.334000000003,4798.912,3699.332000000001,34.8403724,-82.4214408
2385,420026,SISTERS OF CHARITY PROVIDENCE HOSPITALS,2435 FOREST DR,COLUMBIA,SC,SC - Columbia,29204.0,91.0,14321.015999999998,4479.807999999999,3569.682,34.0141917,-81.0132485
2386,420027,ANMED HEALTH,800 N FANT ST,ANDERSON,SC,SC - Greenville,29621.0,190.2,31115.332000000002,5674.858,4426.282,34.5115744,-82.64648740000001
2387,420030,COLLETON MEDICAL CENTER,501 ROBERTSON BOULEVARD,WALTERBORO,SC,SC - Charleston,29488.0,42.2,18302.908,5442.376,4155.268,32.923153,-80.6698399
2388,420033,GREER MEMORIAL HOSPITAL,830 SOUTH BUNCOMBE ROAD,GREER,SC,SC - Greenville,29650.0,35.0,17622.232,4938.526,3984.6440000000002,34.9201586,-82.2443637
2389,420036,SPRINGS MEMORIAL HOSPITAL,800 W MEETING ST,LANCASTER,SC,NC - Charlotte,29720.0,72.4,37623.39599999999,5198.216,4213.612,34.7178726,-80.7884383
2390,420037,HILLCREST MEMORIAL HOSPITAL,729 SOUTH EAST MAIN STREET,SIMPSONVILLE,SC,SC - Greenville,29681.0,21.0,16057.048,4890.575999999999,3696.2019999999998,34.7200937,-82.2482689
2391,420038,LAURENS COUNTY HEALTHCARE SYSTEM,US HWY 76 PO DRAWER 976,CLINTON,SC,SC - Greenville,29325.0,44.0,20855.802,5713.032000000001,4573.012000000001,0.0,0.0
2392,420039,WALLACE THOMSON HOSPITAL,322 W SOUTH ST PO BOX 789,UNION,SC,SC - Spartanburg,29379.0,42.8,16860.102,5540.3,4129.944,34.7122111,-81.6292811
2393,420043,UPSTATE CAROLINA MEDICAL CENTER,1530 N LIMESTONE ST,GAFFNEY,SC,SC - Spartanburg,29340.0,41.2,20681.888,4725.154,3814.5380000000005,35.0899513,-81.6344179
2394,420048,KERSHAW HEALTH,"HAILE AND ROBERTS STREETS, BOX 7003",CAMDEN,SC,SC - Columbia,29020.0,65.2,16933.032,4828.548000000001,3929.582,0.0,0.0
2395,420049,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,CONWAY,SC,SC - Charleston,29526.0,72.8,18637.956,5549.215999999999,4424.366,33.78555,-79.0017843
2396,420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,555 E CHEVES ST BOX 8700,FLORENCE,SC,SC - Florence,29506.0,143.4,22520.748,5574.092,4608.884,34.19692910000001,-79.7592672
2397,420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST PO BOX 497,NEWBERRY,SC,SC - Columbia,29108.0,26.4,15347.552,5802.469999999999,4887.25,34.2904185,-81.6063324
2398,420055,MARION REGIONAL HOSPITAL,2829 E HWY 76,MULLINS,SC,SC - Florence,29574.0,51.8,18045.138,4931.2880000000005,4178.088000000001,34.1866349,-79.3254043
2399,420056,BAMBERG COUNTY MEMORIAL HOSPITAL,509 NORTH STREET,BAMBERG,SC,SC - Columbia,29003.0,13.5,8120.9925,7170.41,6337.38,33.307457,-81.028176
2400,420057,MCLEOD MEDICAL CENTER - DARLINGTON,701 CASHUA FERRY ROAD,DARLINGTON,SC,SC - Florence,29540.0,15.5,16460.1225,4985.9425,4174.1925,0.0,0.0
2401,420062,CHESTERFIELD GENERAL HOSPITAL,711 CHESTERFIELD HIGHWAY,CHERAW,SC,SC - Florence,29520.0,36.8,27449.094,4982.128,4092.0520000000006,0.0,0.0
2402,420064,LORIS COMMUNITY HOSPITAL,3655 MITCHELL ST,LORIS,SC,SC - Florence,29569.0,20.6,18953.56,5469.276,4194.255999999999,0.0,0.0
2403,420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,2095 HENRY TECKLENBURG DRIVE,CHARLESTON,SC,SC - Charleston,29414.0,45.0,22162.79,5403.396,4422.636,0.0,0.0
2404,420066,LAKE CITY COMMUNITY HOSPITAL,258 N RON MCNAIR BLVD,LAKE CITY,SC,SC - Florence,29560.0,22.2,9753.869999999999,5892.266,4965.378000000001,0.0,0.0
2405,420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,SC,GA - Savannah,29902.0,71.8,17987.303999999996,5654.53,4782.697999999999,0.0,0.0
2406,420068,TRMC OF ORANGEBURG & CALHOUN,3000 ST MATTHEWS RD BOX 1806,ORANGEBURG,SC,SC - Columbia,29115.0,60.4,19878.56,5778.147999999999,4729.406,0.0,0.0
2407,420069,CLARENDON MEMORIAL HOSPITAL,10 HOSPITAL ST BOX 550,MANNING,SC,SC - Columbia,29102.0,20.2,13309.172,5347.868,4474.548000000001,0.0,0.0
2408,420070,TUOMEY HEALTHCARE SYSTEM,129 N WASHINGTON ST,SUMTER,SC,SC - Columbia,29150.0,108.0,13967.764000000001,5293.436,4354.888000000001,0.0,0.0
2409,420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,SC - Columbia,29646.0,92.2,22144.433999999997,7145.1,6121.074,0.0,0.0
2410,420072,HAMPTON REGIONAL MEDICAL CENTER,595 WEST CAROLINA AVENUE,VARNVILLE,SC,SC - Charleston,29944.0,23.2,12098.486,5870.382,5200.67,0.0,0.0
2411,420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,SC - Columbia,29169.0,110.2,26743.195999999996,4926.14,3873.84,0.0,0.0
2412,420078,GREENVILLE MEMORIAL HOSPITAL,701 GROVE RD,GREENVILLE,SC,SC - Greenville,29605.0,113.6,20131.258,6266.222,5238.424000000001,0.0,0.0
2413,420079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,SC - Charleston,29406.0,164.2,29322.078,5288.002,4206.07,32.9765421,-80.07363169999999
2414,420080,HILTON HEAD REGIONAL MEDICAL CENTER,25 HOSPITAL CENTER BLVD,HILTON HEAD ISL,SC,GA - Savannah,29925.0,65.0,20695.3,6550.804,5648.5779999999995,0.0,0.0
2415,420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,GA - Augusta,29801.0,89.6,19685.916,5531.816000000001,4624.933999999999,0.0,0.0
2416,420083,MARY BLACK MEMORIAL HOSPITAL,1700 SKYLYN DR BOX 3217,SPARTANBURG,SC,SC - Spartanburg,29307.0,62.0,29840.296000000002,5200.308,3993.6119999999996,0.0,0.0
2417,420085,GRAND STRAND REG MED CENTER,809 82ND PARKWAY BOX 7500,MYRTLE BEACH,SC,SC - Charleston,29577.0,133.4,20344.697999999997,4652.758,3624.7879999999996,0.0,0.0
2418,420086,PALMETTO HEALTH BAPTIST,TAYLOR AT MARION,COLUMBIA,SC,SC - Columbia,29220.0,69.2,33755.65,7278.7080000000005,5699.731999999999,0.0,0.0
2419,420087,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,SC - Charleston,29401.0,105.0,22695.690000000002,4966.87,4016.6800000000003,0.0,0.0
2420,420089,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,SC - Charleston,29464.0,32.4,26723.244,4707.1539999999995,3758.404,0.0,0.0
2421,420091,CAROLINAS HOSPITAL SYSTEM,805 PAMPLICO HWY BOX 100550,FLORENCE,SC,SC - Florence,29505.0,137.0,33089.688,5022.879999999999,4183.030000000001,0.0,0.0
2422,420098,WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BY-PASS,MURRELLS INLET,SC,SC - Charleston,29576.0,96.4,14748.046000000002,4365.694,3440.8379999999997,0.0,0.0
2423,420101,COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,SC,GA - Savannah,29927.0,31.2,17922.502,5486.594,4384.0779999999995,0.0,0.0
2424,430005,PRAIRIE LAKES HOSPITAL,401 9TH AVENUE NW  PO BOX 1210,WATERTOWN,SD,SD - Sioux Falls,57201.0,44.6,10027.003999999999,5070.654,4186.496000000001,0.0,0.0
2425,430008,BROOKINGS HOSPITAL,300 22ND AVE,BROOKINGS,SD,SD - Sioux Falls,57006.0,26.0,12486.103333333333,4645.913333333334,3713.3033333333333,0.0,0.0
2426,430012,AVERA SACRED HEART HOSPITAL,501 SUMMIT,YANKTON,SD,SD - Sioux Falls,57078.0,58.6,14649.84,5621.482,4591.766,0.0,0.0
2427,430013,AVERA QUEEN OF PEACE,525 N FOSTER,MITCHELL,SD,SD - Sioux Falls,57301.0,37.2,17338.795999999995,5348.888000000001,4445.56,0.0,0.0
2428,430014,AVERA ST LUKES,305 S STATE ST,ABERDEEN,SD,SD - Sioux Falls,57401.0,58.4,14625.568,5637.298,4809.964,0.0,0.0
2429,430015,ST MARYS HOSPITAL,801 E SIOUX,PIERRE,SD,SD - Sioux Falls,57501.0,22.666666666666668,15358.113333333335,6187.68,5244.19,0.0,0.0
2430,430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  PO BOX 5045,SIOUX FALLS,SD,SD - Sioux Falls,57117.0,81.6,18424.916,5902.418,4899.366,0.0,0.0
2431,430027,SANFORD USD MEDICAL CENTER,1305 W 18TH ST  PO BOX 5039,SIOUX FALLS,SD,SD - Sioux Falls,57117.0,131.0,20357.262,5437.732,4659.336,0.0,0.0
2432,430048,SPEARFISH REGIONAL HOSPITAL,1440 N MAIN ST,SPEARFISH,SD,SD - Rapid City,57783.0,16.0,11049.91,5631.4175,4684.2725,0.0,0.0
2433,430077,RAPID CITY REGIONAL HOSPITAL,353 FAIRMONT BLVD  PO BOX 6000,RAPID CITY,SD,SD - Rapid City,57701.0,87.6,20012.291999999998,6885.136,5788.528,0.0,0.0
2434,440001,UNICOI COUNTY MEMORIAL HOSPITAL,GREENWAY CIRCLE,ERWIN,TN,TN - Johnson City,37650.0,26.8,5511.636,4472.87,3680.674,0.0,0.0
2435,440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,620 SKYLINE DRIVE,JACKSON,TN,TN - Jackson,38301.0,211.4,11207.688000000002,5075.296,4179.316000000001,0.0,0.0
2436,440003,SUMNER REGIONAL MEDICAL CENTER,555 HARTSVILLE PIKE,GALLATIN,TN,TN - Nashville,37066.0,58.6,16525.21,5133.772000000001,4260.66,0.0,0.0
2437,440006,SKYLINE MEDICAL CENTER,3441 DICKERSON PIKE,NASHVILLE,TN,TN - Nashville,37207.0,65.6,28495.291999999998,5118.47,4227.966,36.2409481,-86.75718739999999
2438,440007,UNITED REGIONAL MEDICAL CENTER,1001 MCARTHUR ST,MANCHESTER,TN,TN - Nashville,37355.0,35.0,7237.2575,5014.2,4113.5599999999995,35.468716,-86.08400100000001
2439,440008,HENDERSON COUNTY COMMUNITY HOSPITAL,200 W CHURCH ST,LEXINGTON,TN,TN - Jackson,38351.0,26.4,23971.338,4706.402,3891.446,0.0,0.0
2440,440009,CUMBERLAND MEDICAL CENTER,421 S MAIN ST,CROSSVILLE,TN,TN - Nashville,38555.0,86.8,14574.072,4844.902,3962.303999999999,0.0,0.0
2441,440010,WAYNE MEDICAL CENTER,103 J V MANGUBAT DR,WAYNESBORO,TN,TN - Nashville,38485.0,23.6,8386.392,5087.572,4202.134,0.0,0.0
2442,440011,BLOUNT MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,MARYVILLE,TN,TN - Knoxville,37804.0,127.4,17284.506,4380.206,3372.59,0.0,0.0
2443,440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,BRISTOL,TN,TN - Kingsport,37620.0,132.0,14281.470000000001,4640.2,3721.6940000000004,0.0,0.0
2444,440015,UNIVERSITY OF TN MEMORIAL HOSPITAL,1924 ALCOA HIGHWAY,KNOXVILLE,TN,TN - Knoxville,37920.0,66.0,15183.302000000001,5475.4259999999995,4270.0,0.0,0.0
2445,440016,BAPTIST MEMORIAL HOSPITAL HUNTINGDON,631 RB WILSON DR,HUNTINGDON,TN,TN - Jackson,38344.0,19.4,10810.619999999999,4290.570000000001,3435.9880000000003,0.0,0.0
2446,440017,WELLMONT HOLSTON VALLEY MEDICAL CENTER,130 WEST RAVINE ROAD,KINGSPORT,TN,TN - Kingsport,37662.0,92.8,13540.996000000003,4587.272,3710.0099999999998,0.0,0.0
2447,440018,SYCAMORE SHOALS HOSPITAL,1501 WEST ELK AVENUE,ELIZABETHTON,TN,TN - Johnson City,37643.0,54.8,15487.863999999998,4714.09,3770.5800000000004,0.0,0.0
2448,440020,HILLSIDE HOSPITAL,1265 E COLLEGE ST,PULASKI,TN,TN - Nashville,38478.0,32.75,13902.285000000002,5499.8949999999995,4727.805,0.0,0.0
2449,440025,"LAUGHLIN MEMORIAL HOSPITAL, INC",1420 TUSCULUM BLVD,GREENEVILLE,TN,TN - Knoxville,37745.0,59.8,11638.753999999999,4478.852000000001,3590.494,0.0,0.0
2450,440029,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,TN,TN - Nashville,37067.0,69.6,13897.232,4589.614,3754.804,0.0,0.0
2451,440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,908 W 4TH NORTH ST,MORRISTOWN,TN,TN - Knoxville,37814.0,57.4,12270.448,4604.066000000001,3753.5200000000004,36.2131188,-83.3055267
2452,440031,ROANE MEDICAL CENTER,412 DEVONIA ST,HARRIMAN,TN,TN - Knoxville,37748.0,25.6,8107.0380000000005,4507.312,3682.5380000000005,0.0,0.0
2453,440032,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL,851 LOCUST STREET,ROGERSVILLE,TN,TN - Knoxville,37857.0,14.0,10966.616666666669,5377.356666666667,4449.116666666667,0.0,0.0
2454,440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,923 EAST CENTRAL AVENUE,LA FOLLETTE,TN,TN - Knoxville,37766.0,39.2,13099.922,4421.174,3568.964,0.0,0.0
2455,440034,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,TN,TN - Knoxville,37830.0,55.2,12145.038,4549.36,3125.0339999999997,0.0,0.0
2456,440035,GATEWAY MEDICAL CENTER,651 DUNLOP LANE,CLARKSVILLE,TN,TN - Nashville,37040.0,123.6,22294.272,5067.406000000001,4231.454,0.0,0.0
2457,440039,VANDERBILT UNIVERSITY HOSPITAL,1161 21ST AVENUE SOUTH,NASHVILLE,TN,TN - Nashville,37232.0,108.4,23902.868,7106.317999999999,5877.688,0.0,0.0
2458,440040,PERRY COMMUNITY HOSPITAL,2718 SQUIRREL HOLLOW DRIVE,LINDEN,TN,TN - Nashville,37096.0,35.8,8009.17,4876.476,4207.012,0.0,0.0
2459,440046,HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,DICKSON,TN,TN - Nashville,37055.0,45.8,21142.35,4985.402,4007.8779999999997,0.0,0.0
2460,440047,GIBSON GENERAL HOSPITAL,200 HOSPITAL DR,TRENTON,TN,TN - Jackson,38382.0,19.333333333333332,6159.433333333334,4054.726666666667,3235.9266666666667,0.0,0.0
2461,440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,TN - Memphis,38120.0,190.0,19716.06,5099.04,4105.41,0.0,0.0
2462,440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,TN - Memphis,38104.0,375.4,20153.120000000003,6365.834,4983.83,0.0,0.0
2463,440050,TAKOMA REGIONAL HOSPITAL,401 TAKOMA AVE,GREENEVILLE,TN,TN - Knoxville,37743.0,21.6,14185.362,5096.694,4109.818,0.0,0.0
2464,440051,MCNAIRY REGIONAL HOSPITAL,705 E POPLAR AVE,SELMER,TN,TN - Memphis,38375.0,46.4,21746.549999999996,5139.978,4357.574,35.1614241,-88.5759329
2465,440053,MIDDLE TENNESSEE MEDICAL CENTER INC,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,TN - Nashville,37129.0,142.0,15415.846,4895.62,4042.458,0.0,0.0
2466,440054,WOODS MEMORIAL HOSPITAL,886 HIGHWAY 411 NORTH,ETOWAH,TN,TN - Knoxville,37331.0,27.8,9562.658,4190.612,3303.804,0.0,0.0
2467,440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,110 HOSPITAL DRIVE,JEFFERSON CITY,TN,TN - Knoxville,37760.0,47.0,15268.75,4252.298000000001,3181.3,0.0,0.0
2468,440057,CLAIBORNE COUNTY HOSPITAL,1850 OLD KNOXVILLE HIGHWAY,TAZEWELL,TN,TN - Knoxville,37879.0,33.2,9968.426000000001,4708.612,3865.1339999999996,0.0,0.0
2469,440058,SOUTHERN TENNESSEE MEDICAL CENTER,185 HOSPITAL ROAD,WINCHESTER,TN,TN - Nashville,37398.0,91.6,15873.302000000001,4736.062,3734.736,0.0,0.0
2470,440059,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,COOKEVILLE,TN,TN - Nashville,38501.0,128.6,11360.428,4924.21,4038.4919999999997,0.0,0.0
2471,440061,VOLUNTEER COMMUNITY HOSPITAL,161 MOUNT PELIA RD,MARTIN,TN,TN - Jackson,38237.0,42.2,21396.86,4641.508,3825.63,0.0,0.0
2472,440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,TN - Johnson City,37604.0,135.2,18576.16,5075.429999999999,4293.178,0.0,0.0
2473,440064,GRANDVIEW MEDICAL CENTER,1000 HIGHWAY 28,JASPER,TN,TN - Chattanooga,37347.0,34.6,17964.498,5217.964,4338.68,0.0,0.0
2474,440065,NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,SPRINGFIELD,TN,TN - Nashville,37172.0,39.6,13060.168000000001,5204.742,4326.532,0.0,0.0
2475,440067,LAKEWAY REGIONAL HOSPITAL,726 MCFARLAND ST,MORRISTOWN,TN,TN - Knoxville,37814.0,39.2,25237.462,4870.226,4159.45,0.0,0.0
2476,440068,ATHENS REGIONAL MEDICAL CENTER,1114 W MADISON AVE,ATHENS,TN,TN - Knoxville,37371.0,45.0,14079.673999999999,4711.168,3693.2760000000003,35.4410268,-84.6066584
2477,440070,DECATUR COUNTY GENERAL HOSPITAL,969 TENNESSEE AVE S,PARSONS,TN,TN - Jackson,38363.0,37.5,5230.1275,4491.3525,3673.325,0.0,0.0
2478,440072,DYERSBURG REGIONAL MEDICAL CENTER,400 TICKLE ST,DYERSBURG,TN,TN - Memphis,38024.0,105.2,24436.606000000003,4401.488,3608.8419999999996,0.0,0.0
2479,440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,TN,TN - Nashville,38401.0,84.6,10576.522,4894.93,4002.75,0.0,0.0
2480,440081,LECONTE MEDICAL CENTER,742 MIDDLECREEK ROAD,SEVIERVILLE,TN,TN - Knoxville,37862.0,30.6,14159.812,4791.662,3833.94,0.0,0.0
2481,440082,ST THOMAS HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,TN - Nashville,37205.0,149.2,14414.808,4558.406000000001,3692.182,0.0,0.0
2482,440083,JAMESTOWN REGIONAL MEDICAL CENTER,436 CENTRAL AVENUE WEST,JAMESTOWN,TN,TN - Nashville,38556.0,46.4,13783.622000000003,4439.0419999999995,3702.4479999999994,0.0,0.0
2483,440084,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT ST,SWEETWATER,TN,TN - Knoxville,37874.0,42.4,12582.942,4514.48,3691.454,0.0,0.0
2484,440091,"MEMORIAL HEALTHCARE SYSTEM, INC",2525 DESALES AVE,CHATTANOOGA,TN,TN - Chattanooga,37404.0,216.4,17829.506,4454.358,3420.9560000000006,0.0,0.0
2485,440102,LINCOLN MEDICAL CENTER,106 MEDICAL CENTER BLVD,FAYETTEVILLE,TN,AL - Huntsville,37334.0,31.2,10481.904,4937.706,4166.174,0.0,0.0
2486,440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,CHATTANOOGA,TN,TN - Chattanooga,37403.0,71.8,15447.194,5767.719999999999,4789.072,35.0482001,-85.2907565
2487,440109,HARDIN MEDICAL CENTER,935 WAYNE ROAD,SAVANNAH,TN,TN - Memphis,38372.0,35.4,12463.686,6023.734,5284.226000000001,0.0,0.0
2488,440110,FORT LOUDOUN MEDICAL CENTER,550 FORT LOUDOUN MEDICAL CENTER DR,LENOIR CITY,TN,TN - Knoxville,37772.0,19.2,10857.498000000001,4234.666,3263.874,0.0,0.0
2489,440115,HUMBOLDT GENERAL HOSPITAL INC,3525 CHERE CAROL RD,HUMBOLDT,TN,TN - Jackson,38343.0,24.6,7183.554000000001,4576.0779999999995,3729.8559999999998,0.0,0.0
2490,440120,TENNOVA HEALTHCARE,900 EAST OAK HILL AVENUE,KNOXVILLE,TN,TN - Knoxville,37917.0,106.0,16351.223999999998,4356.7919999999995,3405.314,35.9924052,-83.9266722
2491,440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,TN - Knoxville,37916.0,61.0,15091.746,4718.444,3638.5679999999993,0.0,0.0
2492,440197,SOUTHERN HILLS MEDICAL CTR,391 WALLACE RD,NASHVILLE,TN,TN - Nashville,37211.0,28.6,22227.642,4781.102000000001,3850.4060000000004,0.0,0.0
2493,440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310",UNION CITY,TN,TN - Memphis,38261.0,36.2,10469.043999999998,4337.244000000001,3429.9519999999998,0.0,0.0
2494,440131,BAPTIST MEMORIAL HOSPITAL TIPTON,1995 HIGHWAY 51 S,COVINGTON,TN,TN - Memphis,38019.0,20.5,14241.2575,6896.33,5775.495,0.0,0.0
2495,440132,HENRY COUNTY MEDICAL CENTER,301 TYSON AV,PARIS,TN,TN - Jackson,38242.0,42.8,14052.526000000002,4268.974,3344.916,0.0,0.0
2496,440133,BAPTIST HOSPITAL,2000 CHURCH ST,NASHVILLE,TN,TN - Nashville,37236.0,103.2,15557.87,5298.246000000001,4139.954,0.0,0.0
2497,440137,HERITAGE MEDICAL CENTER,2835 HWY 231 N,SHELBYVILLE,TN,TN - Nashville,37160.0,52.8,16034.847999999998,4732.122,3848.756,0.0,0.0
2498,440141,CUMBERLAND RIVER HOSPITAL,100 OLD JEFFERSON ST,CELINA,TN,TN - Nashville,38551.0,18.8,6284.51,5669.452,5062.25,0.0,0.0
2499,440144,HARTON REGIONAL MEDICAL CENTER,1801 N JACKSON ST BOX 460,TULLAHOMA,TN,TN - Nashville,37388.0,72.4,19369.537999999997,4791.904,3941.596,0.0,0.0
2500,440148,STONES RIVER HOSPITAL AND DEKALB COMMUNITY HOSP,520 W MAIN ST,SMITHVILLE,TN,TN - Nashville,37166.0,17.25,8687.54,5242.51,4400.467500000001,0.0,0.0
2501,440150,SUMMIT MEDICAL CENTER,5655 FRIST BLVD,HERMITAGE,TN,TN - Nashville,37076.0,59.8,22943.744,5157.072,3884.9660000000003,0.0,0.0
2502,440151,RIVER PARK HOSPITAL,1559 SPARTA STREET,MC MINNVILLE,TN,TN - Nashville,37110.0,51.4,21815.164,5212.822,4223.982000000001,0.0,0.0
2503,440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,435 2ND ST,NEWPORT,TN,TN - Knoxville,37821.0,25.4,14757.336,5110.066,4075.458,0.0,0.0
2504,440156,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,CHATTANOOGA,TN,TN - Chattanooga,37404.0,69.6,24422.15,5651.8279999999995,4669.737999999999,0.0,0.0
2505,440159,DELTA MEDICAL CENTER,3000 GETWELL RD,MEMPHIS,TN,TN - Memphis,38118.0,22.4,16620.504,5620.182,4871.198,0.0,0.0
2506,440161,CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,TN,TN - Nashville,37203.0,87.0,29018.908000000003,5469.369999999999,4283.822,0.0,0.0
2507,440168,METHODIST HEALTHCARE FAYETTE HOSPITAL,214 LAKEVIEW RD,SOMERVILLE,TN,TN - Memphis,38068.0,13.0,19069.81,4684.013333333333,3984.6633333333334,0.0,0.0
